id,event_id,timestamp,source_ip,dest_ip,port,protocol,threat_type,severity,attack_category,confidence,details,dataset,country,city,latitude,longitude,dest_country,dest_city,dest_latitude,dest_longitude
1076,23320,13:53:05,130.164.219.182,166.208.14.199,25,HTTP,Man-in-the-Middle,Critical,Web,0.99,Detected Man-in-the-Middle from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
1075,45605,13:53:05,209.171.167.64,148.220.81.16,22,ICMP,Malware Download,Critical,Endpoint,0.92,Detected Malware Download from internal source,CIRT Threat Intelligence Feeds,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
1074,31248,13:53:05,157.135.135.221,44.104.156.198,53,HTTPS,XSS Attempt,Critical,Endpoint,0.98,Detected XSS Attempt from external source,Team Cymru Malware & ASN Intelligence,United Kingdom,London,51.5074,-0.1278,Canada,Toronto,43.65107,-79.347015
1073,12562,13:53:05,28.212.241.212,136.227.62.27,80,HTTPS,Privilege Escalation,Critical,Web,0.89,Detected Privilege Escalation from internal source,GreyNoise Attack Source Intelligence,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
1072,96668,13:53:05,81.123.37.139,191.62.5.110,25,TCP,Man-in-the-Middle,Critical,Endpoint,1.0,Detected Man-in-the-Middle from internal source,CAIDA UCSD Network Telescope,Canada,Toronto,43.65107,-79.347015,United States,New York,40.7128,-74.006
1071,41702,13:53:05,158.190.183.78,171.141.184.14,8080,HTTPS,Ransomware,Critical,Web,0.98,Detected Ransomware from external source,Shadowserver Foundation Public Datasets,South Africa,Johannesburg,-26.2041,28.0473,United Kingdom,London,51.5074,-0.1278
1070,27752,13:53:03,223.181.6.211,108.6.97.106,53,ICMP,XSS Attempt,Medium,Web,0.53,Detected XSS Attempt from external source,Spamhaus DROP / EDROP Threat Feeds,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
1069,22066,13:53:03,111.252.108.247,16.253.67.107,80,UDP,XSS Attempt,Critical,DNS,0.99,Detected XSS Attempt from internal source,Abuse.ch Threat Feeds,Singapore,Singapore,1.3521,103.8198,India,Bengaluru,12.9716,77.5946
1068,84033,13:53:03,186.91.104.110,17.178.254.216,80,UDP,DDoS Attack,Critical,Network,0.93,Detected DDoS Attack from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
1067,61042,13:53:03,228.44.55.245,75.54.194.144,3306,DNS,DDoS Attack,Critical,DNS,1.0,Detected DDoS Attack from external source,GreyNoise Attack Source Intelligence,Germany,Frankfurt,50.1109,8.6821,United States,New York,40.7128,-74.006
1066,26772,13:53:03,194.106.208.222,50.245.175.75,22,HTTP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from external source,Shadowserver Foundation Public Datasets,India,Mumbai,19.076,72.8777,Germany,Frankfurt,50.1109,8.6821
1065,48064,13:53:03,105.149.55.134,206.235.69.103,443,HTTPS,Ransomware,Critical,DNS,0.99,Detected Ransomware from external source,CAIDA UCSD Network Telescope,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
1064,25204,13:53:03,39.62.165.149,32.66.91.118,3306,ICMP,Man-in-the-Middle,Critical,Web,0.98,Detected Man-in-the-Middle from external source,Team Cymru Malware & ASN Intelligence,Japan,Tokyo,35.6895,139.6917,United Kingdom,London,51.5074,-0.1278
1063,58327,13:53:03,75.8.88.59,26.37.84.164,443,TCP,SQL Injection,High,Network,0.84,Detected SQL Injection from external source,CIRT Threat Intelligence Feeds,Germany,Frankfurt,50.1109,8.6821,Japan,Tokyo,35.6895,139.6917
1062,49244,13:53:01,105.143.106.209,172.211.45.132,443,TCP,Privilege Escalation,Critical,Application,1.0,Detected Privilege Escalation from internal source,RIPE Atlas Measurement Data,India,Bengaluru,12.9716,77.5946,United Kingdom,London,51.5074,-0.1278
1061,53827,13:53:01,155.227.98.10,147.212.164.195,25,TCP,Port Scan,Critical,Web,0.98,Detected Port Scan from internal source,CERT NetFlow & Incident Datasets,India,Mumbai,19.076,72.8777,Australia,Sydney,-33.8688,151.2093
1060,51989,13:53:01,137.115.129.129,117.27.175.64,445,UDP,Data Exfiltration,Low,Network,0.35,Detected Data Exfiltration from external source,CERT NetFlow & Incident Datasets,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
1059,41207,13:53:01,106.125.55.150,220.26.242.108,80,HTTPS,Man-in-the-Middle,High,Endpoint,0.83,Detected Man-in-the-Middle from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,Singapore,Singapore,1.3521,103.8198,South Africa,Johannesburg,-26.2041,28.0473
1058,21703,13:53:01,117.214.120.209,249.63.230.80,53,HTTPS,Port Scan,Critical,Application,1.0,Detected Port Scan from external source,RIPE Atlas Measurement Data,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
1057,94273,13:53:00,48.194.237.7,90.20.125.97,25,ICMP,Data Exfiltration,Critical,Web,1.0,Detected Data Exfiltration from internal source,GreyNoise Attack Source Intelligence,United States,San Francisco,37.7749,-122.4194,India,Mumbai,19.076,72.8777
1056,35735,13:53:00,74.88.41.71,161.94.189.230,5432,UDP,Privilege Escalation,Critical,DNS,0.94,Detected Privilege Escalation from external source,CIRT Threat Intelligence Feeds,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
1055,43783,13:53:00,167.120.51.131,98.234.74.143,443,HTTP,Botnet Activity,Critical,Email,1.0,Detected Botnet Activity from internal source,Abuse.ch Threat Feeds,United States,San Francisco,37.7749,-122.4194,United States,New York,40.7128,-74.006
1054,56947,13:53:00,104.208.81.39,7.245.6.210,80,DNS,SQL Injection,Critical,Email,0.92,Detected SQL Injection from external source,Team Cymru Malware & ASN Intelligence,Singapore,Singapore,1.3521,103.8198,South Africa,Johannesburg,-26.2041,28.0473
1053,30322,13:53:00,84.223.106.41,114.244.142.168,5432,DNS,Botnet Activity,Critical,Network,1.0,Detected Botnet Activity from external source,DShield / SANS Internet Storm Center Logs,United States,San Francisco,37.7749,-122.4194,India,Bengaluru,12.9716,77.5946
1052,56770,13:53:00,230.200.128.86,223.223.25.242,445,TCP,Privilege Escalation,Critical,DNS,0.95,Detected Privilege Escalation from internal source,DShield / SANS Internet Storm Center Logs,United States,New York,40.7128,-74.006,Singapore,Singapore,1.3521,103.8198
1051,79662,13:53:00,104.30.125.163,192.215.248.2,8080,HTTPS,Privilege Escalation,Critical,Network,0.97,Detected Privilege Escalation from external source,MAWI Packet Trace Archive,Japan,Tokyo,35.6895,139.6917,Singapore,Singapore,1.3521,103.8198
1050,13067,13:53:00,209.193.166.219,184.199.13.56,445,DNS,Phishing,Critical,Email,0.99,Detected Phishing from internal source,Team Cymru Malware & ASN Intelligence,Japan,Tokyo,35.6895,139.6917,Canada,Toronto,43.65107,-79.347015
1049,15829,13:53:00,179.85.80.143,165.4.40.243,80,HTTP,Ransomware,Critical,Web,0.92,Detected Ransomware from internal source,MAWI Packet Trace Archive,Canada,Toronto,43.65107,-79.347015,Japan,Tokyo,35.6895,139.6917
1048,91176,13:52:58,90.178.149.157,138.147.39.82,22,ICMP,Phishing,Critical,Application,1.0,Detected Phishing from external source,MAWI Packet Trace Archive,Canada,Toronto,43.65107,-79.347015,Japan,Tokyo,35.6895,139.6917
1047,83173,13:52:58,189.241.170.32,101.145.152.219,22,TCP,Phishing,Critical,Web,0.99,Detected Phishing from internal source,Abuse.ch Threat Feeds,United States,New York,40.7128,-74.006,Canada,Toronto,43.65107,-79.347015
1046,97443,13:52:58,163.57.163.237,15.21.218.192,443,HTTP,SQL Injection,Critical,DNS,1.0,Detected SQL Injection from external source,Rapid7 Project Sonar,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
1045,40170,13:52:58,179.123.153.118,12.84.72.79,5432,DNS,Man-in-the-Middle,Critical,Web,1.0,Detected Man-in-the-Middle from internal source,Abuse.ch Threat Feeds,Canada,Toronto,43.65107,-79.347015,Canada,Toronto,43.65107,-79.347015
1044,45429,13:52:58,80.163.39.51,36.238.176.224,21,TCP,Malware Download,High,Network,0.82,Detected Malware Download from internal source,MAWI Packet Trace Archive,Australia,Sydney,-33.8688,151.2093,United States,New York,40.7128,-74.006
1043,96978,13:52:58,17.27.191.46,101.6.110.61,139,TCP,Malware Download,Critical,Network,0.99,Detected Malware Download from internal source,Shadowserver Foundation Public Datasets,India,Mumbai,19.076,72.8777,Canada,Toronto,43.65107,-79.347015
1042,81238,13:52:56,132.225.151.123,28.169.91.222,139,UDP,Phishing,Critical,DNS,0.95,Detected Phishing from internal source,Team Cymru Malware & ASN Intelligence,Brazil,São Paulo,-23.5505,-46.6333,Australia,Sydney,-33.8688,151.2093
1041,71959,13:52:56,116.6.31.199,45.105.183.187,8080,ICMP,Man-in-the-Middle,Critical,Email,0.98,Detected Man-in-the-Middle from internal source,Shadowserver Foundation Public Datasets,United States,San Francisco,37.7749,-122.4194,United States,New York,40.7128,-74.006
1040,73309,13:52:56,219.172.4.102,158.138.121.50,21,DNS,Botnet Activity,Critical,DNS,1.0,Detected Botnet Activity from external source,RIPE Atlas Measurement Data,United States,New York,40.7128,-74.006,India,Bengaluru,12.9716,77.5946
1039,60189,13:52:56,56.75.121.145,28.25.108.102,445,HTTPS,XSS Attempt,Critical,DNS,1.0,Detected XSS Attempt from external source,Honeynet Project Honeypot Datasets,United States,San Francisco,37.7749,-122.4194,United States,New York,40.7128,-74.006
1038,46453,13:52:56,179.230.155.48,4.93.27.249,443,DNS,DDoS Attack,Critical,Web,1.0,Detected DDoS Attack from external source,Rapid7 Project Sonar,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
1037,44215,13:52:56,235.33.34.11,31.53.177.247,53,DNS,Malware Download,Critical,Network,1.0,Detected Malware Download from internal source,GreyNoise Attack Source Intelligence,India,Bengaluru,12.9716,77.5946,Canada,Toronto,43.65107,-79.347015
1036,80561,13:52:56,240.161.94.180,55.85.38.47,22,HTTP,Ransomware,Critical,Network,1.0,Detected Ransomware from external source,RIPE Atlas Measurement Data,United Kingdom,London,51.5074,-0.1278,South Africa,Johannesburg,-26.2041,28.0473
1035,56076,13:52:56,124.184.35.65,208.83.138.109,445,HTTPS,SQL Injection,Critical,Email,1.0,Detected SQL Injection from internal source,Abuse.ch Threat Feeds,Canada,Toronto,43.65107,-79.347015,India,Bengaluru,12.9716,77.5946
1034,80002,13:52:54,85.254.109.88,103.161.24.57,139,ICMP,Phishing,Critical,Network,0.98,Detected Phishing from internal source,FireHOL IP Blacklist Aggregator Feeds,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
1033,43512,13:52:54,112.54.63.182,206.164.179.114,25,TCP,Brute Force,Critical,Email,0.99,Detected Brute Force from external source,MAWI Packet Trace Archive,South Africa,Johannesburg,-26.2041,28.0473,Brazil,São Paulo,-23.5505,-46.6333
1032,29657,13:52:54,25.55.70.69,203.82.122.32,5432,HTTPS,Zero-Day Exploit,Critical,DNS,0.99,Detected Zero-Day Exploit from internal source,MAWI Packet Trace Archive,Singapore,Singapore,1.3521,103.8198,India,Mumbai,19.076,72.8777
1031,16794,13:52:54,211.180.21.134,30.232.213.187,3306,UDP,Man-in-the-Middle,Critical,Network,1.0,Detected Man-in-the-Middle from external source,MAWI Packet Trace Archive,India,Bengaluru,12.9716,77.5946,United States,San Francisco,37.7749,-122.4194
1030,18844,13:52:53,220.200.74.112,67.142.241.229,3306,UDP,Privilege Escalation,High,Web,0.84,Detected Privilege Escalation from external source,Rapid7 Project Sonar,Brazil,São Paulo,-23.5505,-46.6333,United States,New York,40.7128,-74.006
1029,98593,13:52:53,131.126.179.198,125.218.127.144,5432,HTTP,Zero-Day Exploit,Critical,Email,0.99,Detected Zero-Day Exploit from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
1028,80029,13:52:53,217.78.139.22,176.149.143.210,445,UDP,Port Scan,Critical,Endpoint,0.97,Detected Port Scan from external source,MAWI Packet Trace Archive,India,Bengaluru,12.9716,77.5946,United Kingdom,London,51.5074,-0.1278
1027,92454,13:52:53,37.227.65.182,122.136.182.215,5432,TCP,Man-in-the-Middle,Critical,Email,0.99,Detected Man-in-the-Middle from external source,CIRT Threat Intelligence Feeds,United Kingdom,London,51.5074,-0.1278,Germany,Frankfurt,50.1109,8.6821
1026,49554,13:52:53,146.164.132.101,92.160.234.167,445,DNS,Man-in-the-Middle,Critical,Web,0.9,Detected Man-in-the-Middle from external source,Honeynet Project Honeypot Datasets,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
1025,65255,13:52:53,19.83.166.19,129.31.32.137,25,HTTP,DNS Tunneling,Critical,Application,1.0,Detected DNS Tunneling from internal source,FireHOL IP Blacklist Aggregator Feeds,Canada,Toronto,43.65107,-79.347015,South Africa,Johannesburg,-26.2041,28.0473
1024,53377,13:52:51,83.227.39.47,24.158.217.202,123,UDP,Ransomware,Critical,Network,1.0,Detected Ransomware from external source,Rapid7 Project Sonar,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
1023,37069,13:52:51,245.122.143.166,33.40.212.56,443,UDP,XSS Attempt,Critical,Endpoint,1.0,Detected XSS Attempt from internal source,Abuse.ch Threat Feeds,Canada,Toronto,43.65107,-79.347015,Singapore,Singapore,1.3521,103.8198
1022,22813,13:52:51,182.87.227.58,9.189.92.51,21,HTTPS,Zero-Day Exploit,Critical,Endpoint,0.99,Detected Zero-Day Exploit from external source,FireHOL IP Blacklist Aggregator Feeds,India,Mumbai,19.076,72.8777,Brazil,São Paulo,-23.5505,-46.6333
1021,82474,13:52:51,107.159.235.147,222.14.99.104,80,DNS,Privilege Escalation,Critical,Network,1.0,Detected Privilege Escalation from external source,CERT NetFlow & Incident Datasets,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
1020,68136,13:52:51,91.115.53.34,107.162.117.166,123,TCP,Port Scan,Critical,Email,0.99,Detected Port Scan from external source,CERT NetFlow & Incident Datasets,United Kingdom,London,51.5074,-0.1278,Canada,Toronto,43.65107,-79.347015
1019,47762,13:52:51,30.192.207.241,177.235.8.246,8080,HTTPS,Malware Download,Critical,Endpoint,0.97,Detected Malware Download from external source,MAWI Packet Trace Archive,India,Mumbai,19.076,72.8777,South Africa,Johannesburg,-26.2041,28.0473
1018,55809,13:52:51,6.31.170.49,60.253.69.26,443,TCP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from internal source,Team Cymru Malware & ASN Intelligence,Australia,Sydney,-33.8688,151.2093,United States,San Francisco,37.7749,-122.4194
1017,74727,13:52:51,1.247.200.69,20.72.66.63,22,DNS,Ransomware,Critical,Network,0.99,Detected Ransomware from external source,CERT NetFlow & Incident Datasets,Japan,Tokyo,35.6895,139.6917,Singapore,Singapore,1.3521,103.8198
1016,98408,13:52:51,209.125.77.181,153.21.85.228,3306,ICMP,Zero-Day Exploit,Medium,Endpoint,0.66,Detected Zero-Day Exploit from internal source,CERT NetFlow & Incident Datasets,India,Mumbai,19.076,72.8777,India,Bengaluru,12.9716,77.5946
1015,43233,13:52:51,253.219.241.152,249.16.190.191,53,TCP,Brute Force,Critical,Application,0.97,Detected Brute Force from external source,Honeynet Project Honeypot Datasets,India,Mumbai,19.076,72.8777,United States,San Francisco,37.7749,-122.4194
1014,95257,13:52:49,223.183.3.255,112.76.117.202,21,UDP,DDoS Attack,Critical,Endpoint,0.98,Detected DDoS Attack from external source,CIRT Threat Intelligence Feeds,United Kingdom,London,51.5074,-0.1278,Australia,Sydney,-33.8688,151.2093
1013,94658,13:52:49,105.16.168.143,240.182.240.94,25,ICMP,DNS Tunneling,Critical,DNS,0.91,Detected DNS Tunneling from external source,RIPE Atlas Measurement Data,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
1012,49216,13:52:49,226.119.34.104,33.130.124.39,139,UDP,DDoS Attack,Critical,Email,1.0,Detected DDoS Attack from external source,Shadowserver Foundation Public Datasets,Brazil,São Paulo,-23.5505,-46.6333,India,Mumbai,19.076,72.8777
1011,56436,13:52:49,49.58.63.24,116.137.41.110,25,ICMP,SQL Injection,Critical,Network,0.99,Detected SQL Injection from external source,GreyNoise Attack Source Intelligence,United States,New York,40.7128,-74.006,Japan,Tokyo,35.6895,139.6917
1010,13152,13:52:49,224.97.117.136,225.54.187.149,139,HTTPS,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from external source,CIRT Threat Intelligence Feeds,United States,New York,40.7128,-74.006,Canada,Toronto,43.65107,-79.347015
1009,79427,13:52:49,57.147.246.190,61.166.73.81,445,DNS,Zero-Day Exploit,Critical,DNS,0.96,Detected Zero-Day Exploit from external source,CAIDA UCSD Network Telescope,India,Mumbai,19.076,72.8777,South Africa,Johannesburg,-26.2041,28.0473
1008,45107,13:52:49,202.78.210.65,252.7.244.55,8080,HTTP,Man-in-the-Middle,Critical,DNS,0.86,Detected Man-in-the-Middle from internal source,Shadowserver Foundation Public Datasets,United States,New York,40.7128,-74.006,Australia,Sydney,-33.8688,151.2093
1007,29913,13:52:49,209.210.223.244,253.20.27.42,3306,DNS,DNS Tunneling,Critical,Web,1.0,Detected DNS Tunneling from internal source,CIRT Threat Intelligence Feeds,Australia,Sydney,-33.8688,151.2093,Singapore,Singapore,1.3521,103.8198
1006,75790,13:52:49,149.9.7.189,149.157.196.14,445,DNS,DDoS Attack,Critical,Email,0.99,Detected DDoS Attack from external source,Shadowserver Foundation Public Datasets,Canada,Toronto,43.65107,-79.347015,Japan,Tokyo,35.6895,139.6917
1005,14686,13:52:49,22.111.160.7,186.81.58.101,445,HTTPS,Data Exfiltration,Critical,DNS,1.0,Detected Data Exfiltration from internal source,Shadowserver Foundation Public Datasets,United States,San Francisco,37.7749,-122.4194,United Kingdom,London,51.5074,-0.1278
1004,10984,13:52:45,8.81.7.136,235.37.154.103,25,DNS,Data Exfiltration,Critical,DNS,0.94,Detected Data Exfiltration from internal source,DShield / SANS Internet Storm Center Logs,South Africa,Johannesburg,-26.2041,28.0473,India,Bengaluru,12.9716,77.5946
1003,75022,13:52:45,22.4.58.53,32.162.163.199,123,UDP,SQL Injection,Critical,DNS,1.0,Detected SQL Injection from external source,RIPE Atlas Measurement Data,Brazil,São Paulo,-23.5505,-46.6333,South Africa,Johannesburg,-26.2041,28.0473
1002,97709,13:52:45,88.222.145.11,166.251.46.212,80,TCP,Phishing,Critical,Endpoint,0.97,Detected Phishing from internal source,Team Cymru Malware & ASN Intelligence,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
1001,74179,13:52:45,137.149.215.190,138.225.237.229,445,ICMP,XSS Attempt,Critical,Network,0.97,Detected XSS Attempt from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Bengaluru,12.9716,77.5946,United Kingdom,London,51.5074,-0.1278
1000,12042,13:52:45,126.35.197.241,204.147.208.161,53,HTTPS,Data Exfiltration,Critical,Endpoint,0.93,Detected Data Exfiltration from external source,RIPE Atlas Measurement Data,Australia,Sydney,-33.8688,151.2093,South Africa,Johannesburg,-26.2041,28.0473
